ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,l_ipn
2006-07-28,5.974872831404428,4.4067937046347865,7.408926970118615,5.974872831404428,5.974872831404428,0.027908443894957956,0.027908443894957956,0.027908443894957956,0.027908443894957956,0.027908443894957956,0.027908443894957956,0.0,0.0,0.0,6.0027812752993865,0
2006-07-29,5.989478181863931,4.572674868343293,7.546243007148736,5.989478181863931,5.989478181863931,0.0980410195304165,0.0980410195304165,0.0980410195304165,0.0980410195304165,0.0980410195304165,0.0980410195304165,0.0,0.0,0.0,6.087519201394348,0
2006-07-30,6.0040835323141675,4.04556173855261,7.035473069024641,6.0040835323141675,6.0040835323141675,-0.37382337784568964,-0.37382337784568964,-0.37382337784568964,-0.37382337784568964,-0.37382337784568964,-0.37382337784568964,0.0,0.0,0.0,5.630260154468478,0
2006-07-31,6.018688882764404,4.5793098695870365,7.390654531426369,6.018688882764404,6.018688882764404,-0.08645075550051239,-0.08645075550051239,-0.08645075550051239,-0.08645075550051239,-0.08645075550051239,-0.08645075550051239,0.0,0.0,0.0,5.932238127263892,0
2006-08-01,6.033294233214638,5.010586082163565,8.118745096708741,6.033294233214638,6.033294233214638,0.5134671404408825,0.5134671404408825,0.5134671404408825,0.5134671404408825,0.5134671404408825,0.5134671404408825,0.0,0.0,0.0,6.546761373655521,0
2006-08-02,6.047899583648096,4.322105630558942,7.314650322031184,6.047899583648096,6.047899583648096,-0.16935936895190257,-0.16935936895190257,-0.16935936895190257,-0.16935936895190257,-0.16935936895190257,-0.16935936895190257,0.0,0.0,0.0,5.878540214696193,0
2006-08-03,6.062504934081552,4.456847129366816,7.566609111222358,6.062504934081552,6.062504934081552,-0.009783101569005267,-0.009783101569005267,-0.009783101569005267,-0.009783101569005267,-0.009783101569005267,-0.009783101569005267,0.0,0.0,0.0,6.052721832512547,0
2006-08-04,6.07711028451501,4.635258020148874,7.575920412745528,6.07711028451501,6.07711028451501,0.027908443895316343,0.027908443895316343,0.027908443895316343,0.027908443895316343,0.027908443895316343,0.027908443895316343,0.0,0.0,0.0,6.105018728410326,0
2006-08-05,6.091715634954616,4.625708277693206,7.713632243652654,6.091715634954616,6.091715634954616,0.09804101953094747,0.09804101953094747,0.09804101953094747,0.09804101953094747,0.09804101953094747,0.09804101953094747,0.0,0.0,0.0,6.189756654485564,0
2006-08-06,6.106320985394221,4.21066099869783,7.150905526860024,6.106320985394221,6.106320985394221,-0.37382337784544983,-0.37382337784544983,-0.37382337784544983,-0.37382337784544983,-0.37382337784544983,-0.37382337784544983,0.0,0.0,0.0,5.732497607548771,0
2006-08-07,6.1209263358547865,4.479095286660206,7.484582251382188,6.1209263358547865,6.1209263358547865,-0.08645075550158297,-0.08645075550158297,-0.08645075550158297,-0.08645075550158297,-0.08645075550158297,-0.08645075550158297,0.0,0.0,0.0,6.034475580353203,0
